t,xc,yc,psi,u,v,r
11.6787,9.60214,-14.3029,-1.93784,-0.880289,-0.0551914,
40.3069,-1.14324,-8.77219,-2.05675,-0.656802,-0.0551914,
11.6732,9.6227,-14.3035,-1.92991,-0.873962,-0.0532203,
40.3193,-1.12553,-8.77274,-2.04893,-0.65059,-0.0532203,
11.6678,9.64318,-14.304,-1.92199,-0.867593,-0.0513196,
40.3316,-1.10793,-8.77327,-2.04112,-0.644335,-0.0513196,
11.6624,9.66358,-14.3045,-1.9141,-0.861185,-0.0494867,
40.3439,-1.09043,-8.77379,-2.03333,-0.638038,-0.0494867,
11.6571,9.68389,-14.305,-1.90623,-0.854739,-0.0477193,
40.3563,-1.07303,-8.77428,-2.02555,-0.6317,-0.0477193,
11.6519,9.70411,-14.3055,-1.89837,-0.848256,-0.0460151,
40.3685,-1.05574,-8.77476,-2.01779,-0.625324,-0.0460151,
11.6467,9.72424,-14.306,-1.89054,-0.841739,-0.0443717,
40.3808,-1.03855,-8.77522,-2.01005,-0.618911,-0.0443717,
11.6416,9.74429,-14.3064,-1.88272,-0.835188,-0.042787,
40.3931,-1.02146,-8.77566,-2.00232,-0.612462,-0.042787,
11.6365,9.76426,-14.3068,-1.87492,-0.828605,-0.0412589,
40.4053,-1.00448,-8.77609,-1.9946,-0.605979,-0.0412589,
11.6315,9.78414,-14.3073,-1.86714,-0.821992,-0.0397853,
40.4176,-0.987602,-8.7765,-1.9869,-0.599463,-0.0397853,
11.6266,9.80393,-14.3077,-1.85937,-0.815349,-0.0383644,
40.4298,-0.970826,-8.7769,-1.9792,-0.592916,-0.0383644,
11.6217,9.82364,-14.308,-1.85162,-0.808677,-0.0369943,
40.442,-0.954154,-8.77729,-1.97153,-0.586339,-0.0369943,
11.6169,9.84326,-14.3084,-1.84388,-0.801979,-0.0356731,
40.4542,-0.937585,-8.77766,-1.96386,-0.579733,-0.0356731,
11.6121,9.8628,-14.3088,-1.84347,-0.802571,-0.034399,
40.4664,-0.92112,-8.77801,-1.96352,-0.580416,-0.034399,
11.6074,9.88233,-14.3091,-1.84308,-0.80314,-0.0331705,
40.4785,-0.904656,-8.77836,-1.96319,-0.581073,-0.0331705,
11.6026,9.90186,-14.3094,-1.84269,-0.803686,-0.0319858,
40.4907,-0.888193,-8.77869,-1.96286,-0.581707,-0.0319858,
11.5978,9.9214,-14.3098,-1.84231,-0.80421,-0.0308435,
40.5029,-0.87173,-8.77901,-1.96254,-0.582316,-0.0308435,
11.5931,9.94093,-14.3101,-1.84194,-0.804713,-0.0297419,
40.515,-0.855269,-8.77932,-1.96223,-0.582904,-0.0297419,
11.5883,9.96046,-14.3104,-1.84159,-0.805195,-0.0286797,
40.5272,-0.838808,-8.77961,-1.96193,-0.583469,-0.0286797,
11.5836,9.97998,-14.3106,-1.84123,-0.805657,-0.0276554,
40.5394,-0.822349,-8.7799,-1.96163,-0.584013,-0.0276554,
11.5788,9.99951,-14.3109,-1.84089,-0.8061,-0.0266677,
40.5515,-0.80589,-8.78018,-1.96133,-0.584537,-0.0266677,
11.574,10.019,-14.3112,-1.84056,-0.806525,-0.0257153,
40.5637,-0.789432,-8.78044,-1.96104,-0.585042,-0.0257153,
11.5693,10.0386,-14.3114,-1.84023,-0.806932,-0.0247969,
40.5759,-0.772976,-8.7807,-1.96076,-0.585527,-0.0247969,
11.5645,10.0581,-14.3117,-1.83991,-0.807323,-0.0239113,
40.588,-0.75652,-8.78095,-1.96048,-0.585995,-0.0239113,
11.5598,10.0776,-14.3119,-1.84033,-0.808428,-0.0230573,
40.6002,-0.740065,-8.78119,-1.96094,-0.587176,-0.0230573,
11.555,10.0971,-14.3122,-1.84149,-0.810249,-0.0222339,
40.6124,-0.723601,-8.78142,-1.96214,-0.589073,-0.0222339,
11.5502,10.1167,-14.3124,-1.84338,-0.812787,-0.0214398,
40.6245,-0.707117,-8.78164,-1.96407,-0.591684,-0.0214398,
11.5455,10.1362,-14.3126,-1.84601,-0.816041,-0.0206741,
40.6367,-0.690604,-8.78186,-1.96674,-0.595012,-0.0206741,
11.5406,10.1558,-14.3128,-1.84938,-0.820014,-0.0199357,
40.6489,-0.67405,-8.78206,-1.97014,-0.599057,-0.0199357,
11.5358,10.1755,-14.313,-1.85349,-0.824704,-0.0192237,
40.661,-0.657446,-8.78226,-1.97428,-0.603819,-0.0192237,
11.5309,10.1952,-14.3132,-1.85833,-0.830113,-0.0185372,
40.6732,-0.640782,-8.78245,-1.97915,-0.609298,-0.0185372,
11.526,10.2149,-14.3134,-1.86391,-0.83624,-0.0178751,
40.6854,-0.624047,-8.78264,-1.98476,-0.615496,-0.0178751,
11.521,10.2347,-14.3136,-1.87022,-0.843087,-0.0172367,
40.6976,-0.607231,-8.78282,-1.9911,-0.622412,-0.0172367,
11.516,10.2546,-14.3137,-1.87727,-0.850653,-0.0166211,
40.7099,-0.590324,-8.78299,-1.99817,-0.630048,-0.0166211,
11.5109,10.2746,-14.3139,-1.88432,-0.858208,-0.0160275,
40.7221,-0.573316,-8.78316,-2.00524,-0.63767,-0.0160275,
11.5058,10.2947,-14.3141,-1.89137,-0.86575,-0.0154551,
40.7343,-0.556206,-8.78332,-2.01232,-0.645281,-0.0154551,
11.5006,10.3148,-14.3142,-1.89843,-0.873282,-0.0149031,
40.7466,-0.538995,-8.78347,-2.0194,-0.65288,-0.0149031,
11.4954,10.335,-14.3144,-1.90549,-0.880803,-0.0143709,
40.7589,-0.521682,-8.78362,-2.02648,-0.660468,-0.0143709,
11.49,10.3553,-14.3145,-1.91255,-0.888314,-0.0138576,
40.7712,-0.504268,-8.78376,-2.03356,-0.668045,-0.0138576,
11.4847,10.3757,-14.3147,-1.91961,-0.895814,-0.0133627,
40.7835,-0.486753,-8.7839,-2.04064,-0.675611,-0.0133627,
11.4792,10.3962,-14.3148,-1.92668,-0.903304,-0.0128855,
40.7958,-0.469137,-8.78404,-2.04772,-0.683167,-0.0128855,
11.4738,10.4168,-14.3149,-1.93374,-0.910784,-0.0124253,
40.8081,-0.451419,-8.78417,-2.05481,-0.690712,-0.0124253,
11.4682,10.4374,-14.315,-1.94081,-0.918254,-0.0119815,
40.8205,-0.4336,-8.78429,-2.06189,-0.698248,-0.0119815,
11.4626,10.4581,-14.3152,-1.94789,-0.925716,-0.0115536,
40.8328,-0.41568,-8.78441,-2.06898,-0.705773,-0.0115536,
11.457,10.479,-14.3153,-1.95496,-0.933168,-0.011141,
40.8452,-0.397659,-8.78452,-2.07607,-0.71329,-0.011141,
11.4512,10.4999,-14.3154,-1.96204,-0.940612,-0.0107431,
40.8576,-0.379536,-8.78464,-2.08316,-0.720798,-0.0107431,
11.4455,10.5208,-14.3155,-1.96911,-0.948047,-0.0103594,
40.87,-0.361312,-8.78474,-2.09025,-0.728296,-0.0103594,
11.4396,10.5419,-14.3156,-1.97619,-0.955473,-0.00998944,
40.8824,-0.342987,-8.78485,-2.09734,-0.735786,-0.00998944,
11.4337,10.563,-14.3157,-1.98328,-0.962892,-0.00963267,
40.8948,-0.324561,-8.78495,-2.10443,-0.743268,-0.00963267,
11.4278,10.5843,-14.3158,-1.99036,-0.970302,-0.00928865,
40.9073,-0.306034,-8.78504,-2.11152,-0.750741,-0.00928865,
11.4218,10.6056,-14.3159,-1.99744,-0.977705,-0.00895691,
40.9197,-0.287406,-8.78514,-2.11861,-0.758206,-0.00895691,
11.4157,10.627,-14.316,-2.00453,-0.9851,-0.00863702,
40.9322,-0.268677,-8.78523,-2.12571,-0.765664,-0.00863702,
11.4096,10.6484,-14.3161,-2.01162,-0.992487,-0.00832855,
40.9447,-0.249846,-8.78531,-2.1328,-0.773114,-0.00832855,
11.4034,10.67,-14.3161,-2.0187,-0.999868,-0.00803111,
40.9572,-0.230915,-8.7854,-2.1399,-0.780557,-0.00803111,
11.3971,10.6916,-14.3162,-2.02579,-1.00724,-0.00774428,
40.9697,-0.211882,-8.78548,-2.14699,-0.787992,-0.00774428,
11.3908,10.7134,-14.3163,-2.03289,-1.01461,-0.0074677,
40.9822,-0.192749,-8.78555,-2.15409,-0.795421,-0.0074677,
11.3845,10.7352,-14.3164,-2.03998,-1.02197,-0.007201,
40.9948,-0.173514,-8.78563,-2.16118,-0.802842,-0.007201,
11.378,10.7571,-14.3164,-2.04707,-1.02932,-0.00694382,
41.0073,-0.154179,-8.7857,-2.16828,-0.810257,-0.00694382,
11.3716,10.7791,-14.3165,-2.05416,-1.03667,-0.00669582,
41.0199,-0.134743,-8.78577,-2.17538,-0.817665,-0.00669582,
11.365,10.8011,-14.3166,-2.06126,-1.04401,-0.00645669,
41.0325,-0.115205,-8.78584,-2.18248,-0.825067,-0.00645669,
11.3584,10.8233,-14.3166,-2.06835,-1.05134,-0.00622609,
41.0451,-0.0955673,-8.7859,-2.18957,-0.832463,-0.00622609,
11.3518,10.8455,-14.3167,-2.07545,-1.05867,-0.00600373,
41.0577,-0.0758283,-8.78596,-2.19667,-0.839853,-0.00600373,
11.3451,10.8678,-14.3168,-2.08255,-1.06599,-0.00578931,
41.0703,-0.0559884,-8.78602,-2.20377,-0.847236,-0.00578931,
11.3383,10.8902,-14.3168,-2.08965,-1.07331,-0.00558255,
41.083,-0.0360476,-8.78608,-2.21087,-0.854614,-0.00558255,
11.3315,10.9127,-14.3169,-2.09674,-1.08062,-0.00538317,
41.0956,-0.0160061,-8.78614,-2.21797,-0.861987,-0.00538317,
11.3246,10.9352,-14.3169,-2.10384,-1.08793,-0.00519092,
41.1083,0.0041363,-8.78619,-2.22507,-0.869353,-0.00519092,
11.3176,10.9579,-14.317,-2.11094,-1.09523,-0.00500553,
41.121,0.0243794,-8.78624,-2.23217,-0.876715,-0.00500553,
11.3106,10.9806,-14.317,-2.11804,-1.10252,-0.00482676,
41.1337,0.0447234,-8.78629,-2.23927,-0.884071,-0.00482676,
11.3036,11.0034,-14.3171,-2.12514,-1.10981,-0.00465437,
41.1464,0.065168,-8.78634,-2.24636,-0.891421,-0.00465437,
11.2965,11.0263,-14.3171,-2.13224,-1.11709,-0.00448815,
41.1591,0.0857134,-8.78639,-2.25346,-0.898767,-0.00448815,
11.2893,11.0493,-14.3172,-2.13934,-1.12437,-0.00432786,
41.1719,0.106359,-8.78643,-2.26056,-0.906108,-0.00432786,
11.2821,11.0724,-14.3172,-2.14645,-1.13165,-0.00417329,
41.1846,0.127106,-8.78648,-2.26766,-0.913443,-0.00417329,
11.2748,11.0955,-14.3173,-2.15355,-1.13892,-0.00402424,
41.1974,0.147954,-8.78652,-2.27476,-0.920774,-0.00402424,
11.2674,11.1187,-14.3173,-2.16065,-1.14618,-0.00388052,
41.2102,0.168902,-8.78656,-2.28186,-0.928101,-0.00388052,
11.26,11.142,-14.3173,-2.16775,-1.15344,-0.00374193,
41.223,0.18995,-8.7866,-2.28896,-0.935423,-0.00374193,
11.2526,11.1654,-14.3174,-2.17485,-1.1607,-0.00360829,
41.2358,0.2111,-8.78663,-2.29606,-0.94274,-0.00360829,
11.245,11.1889,-14.3174,-2.18195,-1.16795,-0.00347942,
41.2486,0.232349,-8.78667,-2.30315,-0.950053,-0.00347942,
11.2375,11.2125,-14.3175,-2.18906,-1.1752,-0.00335516,
41.2614,0.2537,-8.7867,-2.31025,-0.957361,-0.00335516,
11.2298,11.2361,-14.3175,-2.19616,-1.18244,-0.00323533,
41.2743,0.275151,-8.78674,-2.31735,-0.964665,-0.00323533,
11.2221,11.2598,-14.3175,-2.20326,-1.18968,-0.00311978,
41.2872,0.296702,-8.78677,-2.32445,-0.971965,-0.00311978,
11.2144,11.2836,-14.3176,-2.21036,-1.19691,-0.00300836,
41.3001,0.318354,-8.7868,-2.33154,-0.979261,-0.00300836,
11.2066,11.3075,-14.3176,-2.21746,-1.20414,-0.00290092,
41.3129,0.340107,-8.78683,-2.33864,-0.986553,-0.00290092,
11.1987,11.3315,-14.3176,-2.22456,-1.21137,-0.00279732,
41.3259,0.36196,-8.78686,-2.34574,-0.993841,-0.00279732,
11.1908,11.3556,-14.3176,-2.23166,-1.21859,-0.00269741,
41.3388,0.383913,-8.78689,-2.35283,-1.00113,-0.00269741,
11.1828,11.3797,-14.3177,-2.23876,-1.22581,-0.00260108,
41.3517,0.405967,-8.78692,-2.35993,-1.00841,-0.00260108,
11.1748,11.4039,-14.3177,-2.24586,-1.23302,-0.00250818,
41.3647,0.428121,-8.78694,-2.36702,-1.01568,-0.00250818,
11.1667,11.4282,-14.3177,-2.25296,-1.24023,-0.0024186,
41.3776,0.450375,-8.78697,-2.37412,-1.02295,-0.0024186,
11.1585,11.4526,-14.3177,-2.26006,-1.24744,-0.00233222,
41.3906,0.47273,-8.78699,-2.38121,-1.03022,-0.00233222,
11.1503,11.4771,-14.3178,-2.26716,-1.25464,-0.00224893,
41.4036,0.495185,-8.78701,-2.3883,-1.03749,-0.00224893,
11.142,11.5017,-14.3178,-2.26694,-1.25452,-0.00216861,
41.4166,0.517741,-8.78704,-2.38808,-1.03743,-0.00216861,
11.1338,11.5262,-14.3178,-2.26673,-1.2544,-0.00209116,
41.4296,0.540294,-8.78706,-2.38785,-1.03738,-0.00209116,
11.1255,11.5508,-14.3178,-2.26651,-1.25428,-0.00201648,
41.4427,0.562845,-8.78708,-2.38763,-1.03732,-0.00201648,
11.1172,11.5753,-14.3178,-2.2663,-1.25416,-0.00194446,
41.4557,0.585395,-8.7871,-2.38741,-1.03726,-0.00194446,
11.109,11.5999,-14.3179,-2.26608,-1.25403,-0.00187501,
41.4687,0.607942,-8.78712,-2.38719,-1.03719,-0.00187501,
11.1007,11.6244,-14.3179,-2.26587,-1.2539,-0.00180805,
41.4817,0.630487,-8.78714,-2.38697,-1.03713,-0.00180805,
11.0924,11.649,-14.3179,-2.26565,-1.25378,-0.00174348,
41.4947,0.65303,-8.78716,-2.38675,-1.03706,-0.00174348,
11.0842,11.6735,-14.3179,-2.26544,-1.25365,-0.00168121,
41.5077,0.675571,-8.78717,-2.38653,-1.037,-0.00168121,
11.0759,11.698,-14.3179,-2.26523,-1.25352,-0.00162117,
41.5207,0.698109,-8.78719,-2.38631,-1.03693,-0.00162117,
11.0676,11.7226,-14.318,-2.26502,-1.25338,-0.00156327,
41.5337,0.720646,-8.78721,-2.38609,-1.03686,-0.00156327,
11.0594,11.7471,-14.318,-2.26481,-1.25325,-0.00150744,
41.5467,0.743181,-8.78722,-2.38587,-1.03679,-0.00150744,
11.0511,11.7716,-14.318,-2.2646,-1.25312,-0.0014536,
41.5597,0.765714,-8.78724,-2.38566,-1.03671,-0.0014536,
11.0429,11.7962,-14.318,-2.2644,-1.25298,-0.00140169,
41.5727,0.788244,-8.78725,-2.38544,-1.03664,-0.00140169,
11.0346,11.8207,-14.318,-2.26346,-1.25211,-0.00135163,
41.5857,0.810773,-8.78727,-2.38449,-1.03583,-0.00135163,
11.0264,11.8452,-14.318,-2.26179,-1.25051,-0.00130335,
41.5987,0.833289,-8.78728,-2.38281,-1.03429,-0.00130335,
11.0181,11.8697,-14.318,-2.25939,-1.24818,-0.0012568,
41.6117,0.855782,-8.78729,-2.38041,-1.03202,-0.0012568,
11.0099,11.8942,-14.3181,-2.25625,-1.24511,-0.00121192,
41.6247,0.878243,-8.7873,-2.37727,-1.02902,-0.00121192,
11.0017,11.9186,-14.3181,-2.25239,-1.24131,-0.00116864,
41.6376,0.900661,-8.78732,-2.3734,-1.02528,-0.00116864,
10.9936,11.943,-14.3181,-2.2478,-1.23678,-0.0011269,
41.6506,0.923026,-8.78733,-2.36879,-1.02081,-0.0011269,
10.9855,11.9674,-14.3181,-2.24248,-1.23152,-0.00108665,
41.6636,0.945327,-8.78734,-2.36346,-1.01561,-0.00108665,
10.9774,11.9916,-14.3181,-2.23643,-1.22553,-0.00104784,
41.6765,0.967555,-8.78735,-2.3574,-1.00968,-0.00104784,
10.9694,12.0158,-14.3181,-2.22964,-1.21881,-0.00101042,
41.6895,0.989698,-8.78736,-2.35061,-1.00301,-0.00101042,
10.9614,12.04,-14.3181,-2.22213,-1.21135,-0.000974334,
41.7024,1.01175,-8.78737,-2.34309,-0.99562,-0.000974334,
10.9535,12.064,-14.3181,-2.21462,-1.2039,-0.000939536,
41.7153,1.03369,-8.78738,-2.33557,-0.988227,-0.000939536,
10.9456,12.0879,-14.3181,-2.20711,-1.19645,-0.000905981,
41.7282,1.05553,-8.78739,-2.32805,-0.980834,-0.000905981,
10.9378,12.1118,-14.3181,-2.1996,-1.189,-0.000873625,
41.7411,1.07727,-8.7874,-2.32053,-0.973442,-0.000873625,
10.9301,12.1356,-14.3182,-2.1921,-1.18155,-0.000842424,
41.7539,1.0989,-8.78741,-2.31302,-0.966051,-0.000842424,
10.9224,12.1593,-14.3182,-2.18459,-1.1741,-0.000812337,
41.7667,1.12043,-8.78742,-2.3055,-0.958661,-0.000812337,
10.9148,12.1829,-14.3182,-2.17709,-1.16665,-0.000783325,
41.7796,1.14186,-8.78742,-2.29799,-0.951272,-0.000783325,
10.9072,12.2064,-14.3182,-2.16959,-1.1592,-0.00075535,
41.7924,1.16318,-8.78743,-2.29048,-0.943884,-0.00075535,
10.8997,12.2298,-14.3182,-2.16209,-1.15176,-0.000728373,
41.8052,1.18439,-8.78744,-2.28297,-0.936497,-0.000728373,
10.8923,12.2532,-14.3182,-2.1546,-1.14432,-0.000702359,
41.8179,1.2055,-8.78745,-2.27547,-0.92911,-0.000702359,
10.8849,12.2764,-14.3182,-2.1471,-1.13687,-0.000677275,
41.8307,1.22651,-8.78745,-2.26796,-0.921725,-0.000677275,
10.8776,12.2996,-14.3182,-2.13961,-1.12943,-0.000653087,
41.8434,1.24741,-8.78746,-2.26046,-0.91434,-0.000653087,
10.8703,12.3227,-14.3182,-2.13212,-1.12199,-0.000629762,
41.8562,1.26821,-8.78747,-2.25296,-0.906957,-0.000629762,
10.8631,12.3457,-14.3182,-2.12463,-1.11456,-0.000607271,
41.8689,1.28891,-8.78747,-2.24546,-0.899575,-0.000607271,
10.856,12.3686,-14.3182,-2.11714,-1.10712,-0.000585583,
41.8816,1.3095,-8.78748,-2.23796,-0.892193,-0.000585583,
10.8489,12.3914,-14.3182,-2.10965,-1.09968,-0.000564669,
41.8943,1.32999,-8.78749,-2.23046,-0.884813,-0.000564669,
10.8419,12.4141,-14.3182,-2.10216,-1.09225,-0.000544502,
41.9069,1.35037,-8.78749,-2.22296,-0.877434,-0.000544502,
10.8349,12.4368,-14.3182,-2.09468,-1.08482,-0.000525056,
41.9196,1.37065,-8.7875,-2.21547,-0.870055,-0.000525056,
10.8281,12.4593,-14.3183,-2.0872,-1.07738,-0.000506304,
41.9322,1.39082,-8.7875,-2.20798,-0.862678,-0.000506304,
10.8212,12.4818,-14.3183,-2.07972,-1.06995,-0.000488221,
41.9448,1.41089,-8.78751,-2.20048,-0.855302,-0.000488221,
10.8144,12.5042,-14.3183,-2.07224,-1.06253,-0.000470785,
41.9574,1.43086,-8.78751,-2.19299,-0.847927,-0.000470785,
10.8077,12.5265,-14.3183,-2.06476,-1.0551,-0.000453971,
41.97,1.45072,-8.78752,-2.18551,-0.840553,-0.000453971,
10.8011,12.5487,-14.3183,-2.05728,-1.04767,-0.000437758,
41.9825,1.47048,-8.78752,-2.17802,-0.83318,-0.000437758,
10.7945,12.5708,-14.3183,-2.04981,-1.04025,-0.000422124,
41.9951,1.49014,-8.78753,-2.17053,-0.825808,-0.000422124,
10.7879,12.5928,-14.3183,-2.04233,-1.03282,-0.000407048,
42.0076,1.50969,-8.78753,-2.16305,-0.818438,-0.000407048,
10.7814,12.6148,-14.3183,-2.03486,-1.0254,-0.00039251,
42.0201,1.52914,-8.78753,-2.15557,-0.811068,-0.00039251,
10.775,12.6367,-14.3183,-2.02739,-1.01798,-0.000378492,
42.0326,1.54848,-8.78754,-2.14808,-0.8037,-0.000378492,
10.7687,12.6584,-14.3183,-2.01992,-1.01056,-0.000364975,
42.0451,1.56772,-8.78754,-2.1406,-0.796332,-0.000364975,
10.7624,12.6801,-14.3183,-2.01245,-1.00314,-0.00035194,
42.0576,1.58686,-8.78755,-2.13312,-0.788966,-0.00035194,
10.7561,12.7017,-14.3183,-2.00498,-0.995726,-0.00033937,
42.07,1.60589,-8.78755,-2.12565,-0.781601,-0.00033937,
10.7499,12.7232,-14.3183,-1.99752,-0.988311,-0.00032725,
42.0825,1.62482,-8.78755,-2.11817,-0.774237,-0.00032725,
10.7438,12.7447,-14.3183,-1.99005,-0.980897,-0.000315563,
42.0949,1.64365,-8.78756,-2.11069,-0.766874,-0.000315563,
10.7377,12.766,-14.3183,-1.98259,-0.973484,-0.000304293,
42.1073,1.66237,-8.78756,-2.10322,-0.759512,-0.000304293,
10.7317,12.7873,-14.3183,-1.97513,-0.966073,-0.000293425,
42.1197,1.68099,-8.78756,-2.09575,-0.752152,-0.000293425,
10.7258,12.8084,-14.3183,-1.96767,-0.958663,-0.000282945,
42.1321,1.6995,-8.78756,-2.08828,-0.744792,-0.000282945,
10.7199,12.8295,-14.3183,-1.96021,-0.951255,-0.00027284,
42.1444,1.71791,-8.78757,-2.08081,-0.737434,-0.00027284,
10.7141,12.8505,-14.3183,-1.95275,-0.943848,-0.000263096,
42.1567,1.73622,-8.78757,-2.07334,-0.730076,-0.000263096,
10.7083,12.8714,-14.3183,-1.9453,-0.936442,-0.0002537,
42.1691,1.75442,-8.78757,-2.06587,-0.72272,-0.0002537,
10.7026,12.8922,-14.3183,-1.93784,-0.929038,-0.000244639,
42.1814,1.77252,-8.78758,-2.0584,-0.715365,-0.000244639,
10.697,12.913,-14.3183,-1.93039,-0.921635,-0.000235902,
42.1937,1.79052,-8.78758,-2.05094,-0.708011,-0.000235902,
10.6914,12.9336,-14.3183,-1.92293,-0.914233,-0.000227477,
42.2059,1.80841,-8.78758,-2.04347,-0.700658,-0.000227477,
10.6858,12.9542,-14.3183,-1.91548,-0.906833,-0.000219353,
42.2182,1.8262,-8.78758,-2.03601,-0.693307,-0.000219353,
10.6804,12.9747,-14.3183,-1.90803,-0.899434,-0.000211519,
42.2304,1.84389,-8.78758,-2.02855,-0.685956,-0.000211519,
10.675,12.995,-14.3183,-1.90058,-0.892036,-0.000203964,
42.2427,1.86147,-8.78759,-2.02109,-0.678606,-0.000203964,
10.6696,13.0153,-14.3183,-1.89313,-0.88464,-0.00019668,
42.2549,1.87895,-8.78759,-2.01363,-0.671258,-0.00019668,
10.6643,13.0356,-14.3183,-1.88569,-0.877245,-0.000189656,
42.267,1.89632,-8.78759,-2.00617,-0.663911,-0.000189656,
10.6591,13.0557,-14.3183,-1.87824,-0.869852,-0.000182882,
42.2792,1.91359,-8.78759,-1.99871,-0.656564,-0.000182882,
10.6539,13.0757,-14.3183,-1.8708,-0.862459,-0.000176351,
42.2914,1.93076,-8.78759,-1.99126,-0.649219,-0.000176351,
10.6488,13.0957,-14.3183,-1.86335,-0.855068,-0.000170052,
42.3035,1.94783,-8.7876,-1.9838,-0.641875,-0.000170052,
10.6438,13.1156,-14.3183,-1.85591,-0.847679,-0.000163979,
42.3157,1.96479,-8.7876,-1.97635,-0.634532,-0.000163979,
10.6388,13.1353,-14.3183,-1.84847,-0.84029,-0.000158123,
42.3278,1.98165,-8.7876,-1.96889,-0.62719,-0.000158123,
10.6338,13.155,-14.3183,-1.84103,-0.832903,-0.000152476,
42.3399,1.9984,-8.7876,-1.96144,-0.61985,-0.000152476,
10.629,13.1746,-14.3184,-1.83359,-0.825518,-0.00014703,
42.3519,2.01505,-8.7876,-1.95399,-0.61251,-0.00014703,
10.6241,13.1942,-14.3184,-1.82616,-0.818133,-0.000141779,
42.364,2.0316,-8.7876,-1.94654,-0.605171,-0.000141779,
10.6194,13.2136,-14.3184,-1.81872,-0.81075,-0.000136715,
42.376,2.04805,-8.78761,-1.93909,-0.597834,-0.000136715,
10.6147,13.233,-14.3184,-1.81128,-0.803368,-0.000131833,
42.3881,2.06439,-8.78761,-1.93165,-0.590497,-0.000131833,
10.61,13.2522,-14.3184,-1.80385,-0.795987,-0.000127124,
42.4001,2.08063,-8.78761,-1.9242,-0.583161,-0.000127124,
10.6055,13.2714,-14.3184,-1.79642,-0.788608,-0.000122584,
42.4121,2.09676,-8.78761,-1.91676,-0.575827,-0.000122584,
10.6009,13.2905,-14.3184,-1.78898,-0.78123,-0.000118206,
42.4241,2.11279,-8.78761,-1.90931,-0.568494,-0.000118206,
10.5965,13.3095,-14.3184,-1.78155,-0.773853,-0.000113985,
42.436,2.12872,-8.78761,-1.90187,-0.561161,-0.000113985,
10.5921,13.3284,-14.3184,-1.77412,-0.766477,-0.000109914,
42.448,2.14455,-8.78761,-1.89443,-0.55383,-0.000109914,
10.5877,13.3472,-14.3184,-1.76669,-0.759103,-0.000105988,
42.4599,2.16027,-8.78761,-1.88699,-0.5465,-0.000105988,
10.5835,13.366,-14.3184,-1.75927,-0.751729,-0.000102203,
42.4718,2.17589,-8.78762,-1.87955,-0.53917,-0.000102203,
10.5792,13.3847,-14.3184,-1.75184,-0.744357,-9.85528e-005,
42.4837,2.1914,-8.78762,-1.87211,-0.531842,-9.85528e-005,
10.5751,13.4032,-14.3184,-1.74441,-0.736987,-9.50331e-005,
42.4956,2.20681,-8.78762,-1.86467,-0.524515,-9.50331e-005,
10.571,13.4217,-14.3184,-1.73699,-0.729617,-9.1639e-005,
42.5075,2.22212,-8.78762,-1.85723,-0.517189,-9.1639e-005,
10.5669,13.4401,-14.3184,-1.72956,-0.722249,-8.83662e-005,
42.5193,2.23733,-8.78762,-1.8498,-0.509863,-8.83662e-005,
10.5629,13.4584,-14.3184,-1.72214,-0.714881,-8.52103e-005,
42.5312,2.25243,-8.78762,-1.84236,-0.502539,-8.52103e-005,
10.559,13.4767,-14.3184,-1.71472,-0.707515,-8.2167e-005,
42.543,2.26743,-8.78762,-1.83493,-0.495216,-8.2167e-005,
10.5551,13.4948,-14.3184,-1.7073,-0.700151,-7.92325e-005,
42.5548,2.28233,-8.78762,-1.82749,-0.487893,-7.92325e-005,
10.5513,13.5129,-14.3184,-1.69988,-0.692787,-7.64028e-005,
42.5666,2.29712,-8.78762,-1.82006,-0.480572,-7.64028e-005,
10.5476,13.5308,-14.3184,-1.69246,-0.685424,-7.36741e-005,
42.5783,2.31181,-8.78762,-1.81263,-0.473252,-7.36741e-005,
10.5439,13.5487,-14.3184,-1.68504,-0.678063,-7.10429e-005,
42.5901,2.3264,-8.78762,-1.8052,-0.465932,-7.10429e-005,
10.5402,13.5665,-14.3184,-1.67762,-0.670702,-6.85056e-005,
42.6018,2.34088,-8.78762,-1.79777,-0.458614,-6.85056e-005,
10.5367,13.5842,-14.3184,-1.67021,-0.663343,-6.6059e-005,
42.6136,2.35527,-8.78763,-1.79034,-0.451296,-6.6059e-005,
10.5332,13.6018,-14.3184,-1.66279,-0.655985,-6.36998e-005,
42.6253,2.36954,-8.78763,-1.78292,-0.44398,-6.36998e-005,
10.5297,13.6194,-14.3184,-1.65538,-0.648628,-6.14248e-005,
42.637,2.38372,-8.78763,-1.77549,-0.436664,-6.14248e-005,
10.5263,13.6368,-14.3184,-1.64797,-0.641272,-5.9231e-005,
42.6486,2.39779,-8.78763,-1.76806,-0.42935,-5.9231e-005,
10.523,13.6542,-14.3184,-1.64055,-0.633918,-5.71156e-005,
42.6603,2.41176,-8.78763,-1.76064,-0.422036,-5.71156e-005,
10.5197,13.6715,-14.3184,-1.63314,-0.626564,-5.50758e-005,
42.6719,2.42563,-8.78763,-1.75322,-0.414723,-5.50758e-005,
10.5165,13.6887,-14.3184,-1.62573,-0.619211,-5.31088e-005,
42.6835,2.43939,-8.78763,-1.74579,-0.407411,-5.31088e-005,
10.5133,13.7058,-14.3184,-1.61832,-0.61186,-5.12121e-005,
42.6952,2.45305,-8.78763,-1.73837,-0.4001,-5.12121e-005,
